entity_key;title;totalScore;reviewsCount;street;city;categoryName;text;sumber_anggota
zona merah (zomer) sukajadi_jl. sukajadi no.57;Zona Merah (Zomer) Sukajadi;4.2;3118.0;Jl. Sukajadi No.57;Kota Bandung;Restoran Sunda;"Enak2 makanan nya....oseng mercon,iga,cumi,tahu bejeg menu yg best seller nya ,wajib buat d kunjungi kuliner siang dan malam.... ||| Pesenan ga sesuai. Pas sampe rumah di cek pepes tahunya gada, ga dikasih dong. Hadeuh gimana nih pelayanannya ||| tolong dong kalo pesen jangan kering itu harusnya ngerti kan di gofood udh dijelasin keterangannya / tambahan catatan nya jangan terlalu kering ini usus ayam nya malah kering + keras banget padahal udah jelas ditambahan catatan tambah air mineral malah ga direspon tolong dong perhatiin untuk kedepannya!!!! ||| Review Tiktok memang banyak scam 😂😂Tempatnya bau. Pesen lele pas ambil di kulkas gede, pas dateng kecil 😂😂 udah gitu ga mateng dan ga bersih lagi. Ambil ayam negri pas di kasir harga ayam kampung. Overall mahal, mending di restoran yg jelas2 aja deh. ||| makanannya enak, sambel pedes pol, harga juga terjangkau. minus tempatnya aja lantai bawah jadi pengap kalo ada pelanggan lain yg ngerokok, mungkin bisa kasih tanda untuk tdk merokok di dalem krn sirkulasi udaranya krg bagus. ||| Soal rasa ini aku pake bnget ya karna se enak it,dua kali ke sini gk pernah kapok, next bakalan ke sini lagi, ||| Pertama kali kebandung, nemu makanan pinggir jalan yang enak bersih, menunya juga komplit apa aja ada, sambelnya bikin nagihhh, rekomend banget buat yang dibandung nyari makan malam pinggir jalan ||| Gak Banget Makan disini. Tempat makan engap ditambah yang ngerokok.<br><br>Pesan ayam goreng kampung, yang dateng ayam goreng Negeri, di konfirmasi ke pelayannya dia jawab  ""iya  itu ayam kampung"" dikira gue gapernah makan ayam kampung kali . Ngambil lele ukurannya lumayan besar, pas dateng berubah dan kualitasnya gak bagus 😫<br><br>Harga juga lumayan , mending sejalian ke Alam Sunda atau Ampera deh 😤 ||| Review Tiktok memang banyak scam 😂😂Tempatnya bau. Pesen lele pas ambil di kulkas gede, pas dateng kecil 😂😂 udah gitu ga mateng dan ga bersih lagi. Ambil ayam negri pas di kasir harga ayam kampung. Overall mahal, mending di restoran yg jelas2 aja deh.";Indra
kedai timbel dago_jl. ir. h. juanda no.117;Kedai Timbel Dago;4.5;971.0;Jl. Ir. H. Juanda No.117;Kota Bandung;Restoran Sunda;"Nasi timbelnya porsi kecil, ayam cukup gurih, sambel kurang nendang dan tidak pedas. Sayur asemnya flavorful. Tempat makannya sederhana karena area depan teras rumah dan samping rumah gitu tapi somehow malah jadi berkesan makan di tempatnya. ||| Baru pertama kali nyobain, enaaaak. Ayamnya enak, bumbu meresap sampai dalam. Tahu goreng enak lembut, tempe gorengnya jg meresap bumbunya. Porsi nasi banyak, kalo buat cewek kayaknya harus laper banget 😁. Es cincau hijaunya seger dan gak kebanyakan santan. Tempatnya jg enak, hommy, tp gak banyak mejanya ya. Toilet bersih. Ruang belakang (kerja) jg bersih. Definitely will be back. ❤ ||| Termasuk makananan sunda yang enak...lokasi ok banget...hanya tempat nya kurang luas.....tempat duduk  hanya di samping rumah / halaman rumah ||| Pendapat subjektif saya ya,sudah coba beberapa kali dengan tujuan siapa tau lidah saya yang salah,,

Tapi hingga saat ini rasa ayamnya,tempe,tahu, ikan asin dan sayur asemnya masih kurang enak.saya dan istri ketika memakannya  tidak sampai habis.
Harga terasa super mahal dan tidak sebanding dengan rasanya (mohon maaf ya,ini subjektif saya)
Tapi saya melihat,mungkin pelanggan setia resto ini masih banyak,karna resto ini sudah buka cukup lama

Pelayanan karyawan normal,tempat standar,rasa makanannya ini yang menjadi problem menurut saya, terimakasih ||| Udah lama penasaran kesini, baru kesampaian beberapa minggu lalu pas lagi ke bandung.
mereka serve nasi timbel paket gitu sih.
Ada beberapa option. Kalau yang komplit udah ada sayur asem nya.
Overall rasanya enak, ayamnya gurih, tempe tahu nya enak, cuma porsi nya agak kecil.
Not really a fan of their sambal sih.
Tapi sayur asem nya enak banget.tipikal sayur asem yang balance manis, asin, asem nya.
Parkirnya agak sempit kalau lagi makan siang.";Indra
warung nasi tegal bahari_jl. sukarajin i no.9;Warung Nasi Tegal Bahari;4.3;7.0;Jl. Sukarajin I No.9;Kota Bandung;Warung nasi;Saya pesan nasi box di warteg ini. Makanan enak semua mantap deh pokoknya ||| ini warteg enak sih langganan dari jaman kuliah sampe sekarang, ibu wartegnya juga baik dan ramah jadi enak kalau makan disana tuh, jadi reecomend buat mahasiswa sama pekerja buat yang daerah sukarajin aja  sih udah terbaik. ||| Ok murah menurut saya tempe kering+ telur 10rb, biasanya di yg lain 12-16rb ||| Warung nasi komplit, pelayanan ramah & cepat, harga cocok dengan dompet mahasiswa ||| Pelayan ketus;Indra
rumah makan bu tatang_jl. sekeloa tengah no.7;Rumah Makan Bu Tatang;4.8;1689.0;Jl. Sekeloa Tengah No.7;Kota Bandung;Restoran Sunda;"Super super puas dan nikmat banget! Masakan sederhana tapi rasanya enak!

Selama ini diceritain suami, pernah diajak temennya anak ITB makan kesini, terkesan sama menu telur daging.

Akhirnya kemarin sempat visit kesini, pas buka banget masih pagi, kita pelanggan ke 3.

Berdasarkan pengalaman suami memang jalannya sempit aksesnya, jadi kita pilih naik motor. Meski di deket situ ada yang punya mobil tapi ngga ada lahan parkir ya jadi repot.

Menunya makanan rumahan sederhana banget, tapi terasa nikmaaaat banget. Di masak langsung di dapur nya kecil, ngga mewah sama sekali tapi rasanya mewah banget. Hahaha

Karena susah ke sana, jadi begitu kesana kalap cobain banyak makan sampe kekenyangan. Telur daging for the win!
Gorengannya sederhana tapi enak.

Love sekali kantin bu tatang! ||| Pelarian makan murah enak di Dago - Makan segini murah banget. Masuk ke tempat masaknya haruuum masakan. Sambel dadaknya cukup pedas, kurang lebih semuanya oke. ||| masakan rumahan yg enak, rasa pas cocok untuk yg kangen masakan rumah
tempatnya cuma bisa motor, suasana tenang, harga juga oke ||| Cocok jika kamu kangen masakan ibu di rumah.
Dont forget to order sayur lodeh, telor daging, bakwan jagung. ||| Ga pernah bosen makan di Bu Tatang karena emang SEENAK ITU! 😭😭

Menurut orang lain yang musti dicoba tuh dadar dagingnya karena emang dadarnya enak bgt, bukan tipe yang berminyak dan asin bgt tapi yang lembut gurih jadi sopan bgt masuk ke tenggorokan, apalagi ada dagingnya awalnya sempet aneh kok dadar dikasih daging tapi surprisingly enak bgttt.

Sate ususnya enak, digorengnya ga terlalu garing dan ga terlalu basah pokoknya pas bgt bumbu nya juga ga terlalu asin wajib coba juga sih.

Cah kangkungnya tipe yang rasanya ga terlalu bold, ga banyak bumbu yang dikasih jadi kalau kalian pesen makanan yang goreng ini jadi pilihan bagus buat selingan biar ga terlalu berasa minyak di tenggorokan. Tipe cah kangkung yang lembut dan gurih aja bakalan cocok di lidah orang jawa juga.

Ayam gorengnya GONG BGT Bu Tatang 😭🫶🏻. Bumbunya nyerep sampe dalem, digoreng ga terlalu kering jadi tekstur lembut ayamnya masih dapet bgt dan karena pesennya selalu paha, daging ayamnya juicy banget, saking empuk dan juicy nya tekstur ayamnya, dagingnya sampe lepas dari tulangnya. Aku bahkan pesen 2 potong buat diriku sendiri karena emang seenak itu, bahkan aku lebih suka ayamnya daripada dadarnya the best bgt.

Kalo kesini kalian tinggal pilih menu nya aja terus tinggal duduk nanti makanan nya dianter, didepan sama diatas juga ada keran buat cuci tangannya jadi gausah deh mikirin kobokan air.

Kesimpulannya makan di Bu Tatang worth it bgt, masakannya enak-enak, dia tipe makanan yang comfort food cocok buat lidah orang banyak, kalian boleh kesini kalo pengen makan masakan ibu atau nenek kalian karena emang senyaman itu😭✨.

Saranku buat kalian yang mau kesini mending bawa motor ya, soalnya emang lokasinya masuk ke dalem gang bgt dan banyak anak kampus makannya bakalan susah kalo bawa mobil karena harus parkir agak jauh.";Indra
saung leuhang dago_jl. citra green;Saung Leuhang Dago;4.6;242.0;Jl. Citra Green;Kota Bandung;Restoran Sunda;"Posisinya sebelah aliran sungai,  sebetulnya bisa menjadi potensi yang bagus jika diperbaiki lagi dan dirawat
Letaknya arah dr dago menuju ke punclut , untuk parkir mobil bisa di sebrangnya , untuk motor bisa ke dalam dan parkir di bawah
Hati"" jika hujan karena jalan ke bawah nya agak licin
Untuk makanan belm terlalu banyak , nasi liwet buat 2 orang sekitar 37 rb an per orang , selain itu ada kopi jg ,staf pelayanan nya ramah"" jg
Toilet mungkin ke depannya bisa dijaga kebersihannya
Keseluruhan cukup ok buat  melepas penat dan makan  makanan sunda di bawah pohon"" rindang diiringi suara aliran air , oiya kadang'menjelang maghrib banyak nyamuk
Semoga di waktu mendatang tempat ini bisa lebih bagus dan terawat  , jarang"" tempat makan pinggir sungai dekat dengan kota harga cukup terjangkau ||| Tempat makan dengan suasana tradisional di antara rindang pohon, tidak jauh dari kota, dengan suara alami dari aliran air sungai dan suara burung dan tonggeret.

Awalnya tahu tempat ini dari teman saat akan bukber, ternyata berikutnya malah jadi berkali-kali datang karena rasa dan harganya cocok.

Tersedia menu nasi liwet spesial (minimal untuk 2 orang), dan menu lain paket untuk perorangan seperti nasi tutug oncom dll.

Untuk gorengan, 1 porsi isi 4-5 potong (tergantung menu) : bala-bala, mendoan, tahu pletok, pisang goreng yang rasanya enak.

Untuk parkir motor bisa di dalam, sedangkan untuk mobil di luar. ||| Masuk ke tempat ini, sy ga yakin kalo ini masih di bandung. Suasananya bener bener seperti ada di dalam hutan, di pedesaan. Minum kopi dipinggir sungai dengan batu batu besar, wow .. amazing. Suara air sungai, suara burung, kopi tubruk dan seupan hui (ubi kukus) asik banget. Tempat ini reccomended buat yang nyari tempat sepi, melepas penat, nyantai. Buat kumpul kumpul keluarga atau teman juga sepertinya cocok banget lho. Akses jalan mudah dijangkau, tempat ini ada di jalan antara dago dan punclut. Jadi kalo dari arah bandung, depan terminal dago belok kiri ngambil arah yang ke punclut. Nanti setelah turunan lalu jembatan, ada tempat ini di sebelah kiri. Makanan cukup variatif. Makanan berat atau cemilan tersedia. Dengan penyajian tradisional ala desa. Kopinya enak. Selain kopi ada juga minuman lainnya. ||| Tempatnya bagus makanan enak Jiga di lembur tempatna enakeun,Ngan kurang nya,turunan dan tanjakanya licin,motor gak bisa naik,apa lagi kalo hujan kalo bisa lebih di perbaiki lagi ,Biar Konsumen juga Aman Dari datang sampai pulang ||| Pertama kali kesini..
Jalan menuju kesini ky naik jet coaster wkwkwk..
Tp pas udah sampe happy bgt..
Makanan nya harganya terjangkau, bs smbil liat pemandangan pohon2an sm air dr curug 😍🥰
Liwet nya dimasak dadakan, jd ga cocok kl uda laper bangttt";Indra
warung nasi ampera pasteur_jl. dr. djunjunan no.119 d;Warung Nasi Ampera Pasteur;4.5;2369.0;Jl. Dr. Djunjunan No.119 D;Kota Bandung;Restoran Sunda;"Rumah makan dekat dengan gerbang tol Pasteur. Letaknya di pinggir jalan. Dari depan rumah makannya biasa saja, ketika ke dalam ternyata luas. Tempat duduk ada yang di dalam resto, ada yang di saung dan ada yang samping resto. Rasa makanannya enak dan jenisnya bermacam-macam. Pelayanannya cepat dan waitersnya ramah. ||| Masakan sunda autentik dengan banyak pilihan lauk.
Sambal dan lalapan gratis dan bisa ambil sepuasnya, harga sangat sepadan dengan rasa dan porsi.
Pepes telur asin dan pepes tahunya juara,
Ayam bakar dan ikan bakar rasa lumayan tapi tetap layak untuk mampir sebelum perjalanan balik Jakarta. ||| Dari luar tempatnya kecil dan parkiran terbatas. Namun setelah masuk ternyata area makannya begitu luas, ada area outdoor di belakang yang dilengkapi dengan penerangan yang baik.

Untuk menu makanan terhitung komplit dengan citarasa yang lezat. Cocok untuk menjamu tamu atau kumpul keluarga. Ada panggung live music juga, barangkali bisa untuk kegiatan reuni dan semacamnya karena outdoor belakang luas.

Harga terbilang sedikit mahal untuk ragam makanan nusantara, tetapi bisa terkompensasi dengan fasilitas resto yang oke. ||| Makanan khas sunda berrti ada lalapannya dong, disini bermacam lauk ada trus minta panasin lagi sama orangnya. Jan lupa pesan sambal dadak satu cobek tapi lantainya kok licin yaaa...?? ||| lokasi sangat strategis, kalau mau balik Jakarta masuk tol pasteur tapi laper kepengen sunda-an cocok banget melipir kesini sebelum masuk tol.. kalau malam ada live music, tempatnya nyaman, pelayanan oke, rasa maskannya pas mantap.";Indra
rm purwakarta_jl. merak no.11;RM PURWAKARTA;4.5;1451.0;Jl. Merak No.11;Kota Bandung;Restoran Sunda;"Mhn maaf ya fotonya disaat makanan sudah habis, hilappp... Saking lavernya...
Tampilan dr luar mah biasa aja, tp soal rasa ga bisa bohong. Sunda bangetlah...
Sambelnya enak, trus sy baru nemu tempat makan yg menyediakan lalaban Pare kukus... Bahagia sy nemu pare sebagai lalaban, tolong next ditambahin ya pare kukusnya...
Baby fish nya enak banget... ||| Salah satu Resto Sunda otentik. Makanannya enak2, ala Sunda jadul. Wajib order ikan mas goreng, ayam goreng, babat, usus, lidahnya juga enak, rasanya medok. Sambelnya bisa request yang pedas kalau suka yg pedas. Nasinya pulen dan dihitung per porsi. Harga lumayan terjangkau. Overall wajib dicoba! ||| Sambel enak, ayam goreng enak, jengkol goreng enak, paru gorengnya juga enak.. Legend 👌👌👌 ||| Pertama kali nyobain makanan Sunda di Bandung yang ga template kaya Warung Sunda biasanya.
Signature menu yang Ayam Goreng, tapi ga keras sama sekali. Very juicy dan sambelnya gong, saya termasuk yang ga suka terasi, tapi terasi di sambelnya ga ganggu, seger banget dan di ulek kasar. Wajib banget cobain. Harganya juga relatif murah dan tempat duduknya banyak, jadi aman kalau ajak makan bareng keluarga di sini. Sebenernya pas kita sampai udh waktunya tutup, tapi karna melihat kita jauh dari Jakarta, mereka tetap mau memberikan pelayanan. ||| Setelah makan sundaan di warung ibu I kemarin, saya harus mengembalikan kembali standar rasa enak makanan sunda, yaitu dengan makan di RMP.

Karena mnrt saya ini makanan sundaan medok gitu rasanya, kaya akan rasa dan bumbu. Pepes ayamnya enak banget, pasti bungkus bawa pulang ke jakarta. Sambel dadaknya gausah ditanya lagi enak banget. Sayur asem nya enak seimbang asem dan manis.

Ayam goreng dan bakwan jagung ga boleh sampe absen. Enak dan resep bumbu. Bumbunya pas wangi kunyit asin gurih.

Dateng pagi jam 10 enak masih agak sepi langsung barbarian makan. Ini recommendeed banget mau cobain makanan sunda justru wajib kesini. Bukan warung yang 1 itu parah bgt sih emang.";Indra
toko kopi manglayang_jl. palintang no.123, rt.01/rw.07;Toko Kopi Manglayang;4.9;35.0;Jl. Palintang No.123, RT.01/RW.07;Kota Bandung;Kedai Kopi;Enak kopinya di seduh manual V60 japanese ...berasa minum Wine tp kopi mantep dah 😁 aroma fermentasinya berasa banget asem anggurnya pas.. ||| Bisa beli biji kopi dan kopi bubuk berbagai jenis disini. Rasa kopinya enak dan harganya masih terjangkau dan masuk akal. ||| Toko kopi Manglayang yg tidak jauh Jl.Besar/provinsi,dari alun alun Ujung Berung sekitar 1 km, menjual kopi Manglayang asli/single origin baik full wash, honey dan natural tersedia tinggal pilih grinding halus atau kasar sesuai selera! ||| Mantap specialty coffee nya. Kopi tubruk sehingga lengkap flavornya. Kalau sudah agak dingin, muncul rasa buahnya.... Fruity.... Uenak.. 👍👍👍 ||| Tempat ngopi di produsen kopi, dan harganya murahhhhh, rasa juara.;Indra
warkop 24 jam warung disny_jl. dipati ukur no.84;WARKOP 24 jam WARUNG DISNY;4.8;311.0;Jl. Dipati Ukur No.84;Kota Bandung;Kafe;"Disini makanannya enak enak dan murah, cocok untuk mahasiswa apalgi mahasiswa ngekos ||| Udah langganan dari mabaa, selalu makan bareng bareng, tempat nongkrong 24 jam, enak bngt menu makannya juga ga pasaran sama warkop"" lain. ||| ternyata murah & enak banget! hari ini ngajak temen-temen makan pas ujan ujan disini, makan sampe ngga ada sisanya. pelayanannya oke juga, + harga ramah bgt di kantong. buat para mahasiswa wajib bgtt sih nyoba makan disini!! ||| sukaa banget makan katsu taliwang disinii sehabis latihan dari kampus, nyamann dan staffnya ramah. minusnya kdg banyak pengamen masuk minta2🙏🏻 ||| Tempatnya sederhana tapi nyaman buat nongkrong dan makanannya enak, porsinya pas dan harganya terjangkau. Cocok buat mahasiswa atau yang cari makan cepat tapi tetap nikmat👍🏻";Indra
warung tegal_jl. tata surya no.47;Warung Tegal;5.0;1.0;Jl. Tata Surya No.47;Kota Bandung;Restoran Indonesia;Enak murah bersih pokoke jos tenan;Indra
warteg restu ibu_jl. pasir impun no.48;Warteg Restu Ibu;4.5;162.0;Jl. Pasir Impun No.48;Kota Bandung;Warung tegal;"Warteg di pasir impun yang selalu ramai.

Lokasinya pinggir jalan deket perempatan sehabis pangkalan ojek.

Tempatnya kecil , dan udah jadul gitu. Kalau di renovasi sedikit jadi mantap pastinya

Ibu nya ramah .

Masakannya banyak dan variatif.

Rasa masakannya enak.

Suka banyak jualan kerupuk aneh2 juga.

Harga murah.

Wajib dicoba. ||| Buat ibunya kalo baca ini, tolong lebih baik lagi ngelayanin pembeli yaaa, rasa makanannya biasa aja sih tapi minimal pelayanannya baik saya udh respek  ...
*ga lagi lagi beli di sini deh ||| Rasa biasa aja. Pelit sambal. Gak bisa qris ato bayar digital. ||| Makananya banyak variatiffff, kalau makan siang disana suka penuhhhh sih, porsi mantap. Ada nasi merah ada nasi putiiihhbb ||| Menu lengkap dengan harga yg terjangkau";Indra
warung sunda eka sari_balubur town square, jl. tamansari no.33;Warung Sunda Eka Sari;3.5;159.0;Balubur Town Square, Jl. Tamansari No.33;Kota Bandung;Restoran Sunda;"Kesini pas bgt makan siang. Sumpah rame banget. Untuk dapet tmpt duduk harus nunggu lama. Dan pas dapet tmpt duduk malah ga ada atap terpalnya. Bayangin makan langsung dibawah terik matahari yg panas bgt. Ga nyaman. Tp utk makanannya, enak sih. Ayam ikan cumi ati ampela , semua dimarinasi dg baik. Lembut ga alot. Sambalnya jg enak. Jukutny sih oke. ||| Tau karena viral di TikTok, nyobain pas weekday juga lumayan ramai. Jukut sama sambalnya enak pollll, makannya di pinggir jalan kayak warung kaki lima pada umumnya. Disediain sarung tangan plastik sekali pakai biar ga usah cuci tangan ||| Ini tuh ada beda shift penjual. Penjual ada yg pagi-siang dan ada yg setelah maghrib.

Kalau teliti lihat food vlogger, tukang jualan pagi yg recommended.

Lihat saja review jelek  kebanyakan untuk yg sore/malam.

Dari segi rasa sesuai harga lah ya.  Banyak pilihan sih yg bikin asik ||| Demi apalah ke sini, karena lagi viral dengan jukut gorengnya itu yang bisa ambil sepuasnya jika dine in. Ternyata warung ini buka sore hari. Sekitar magrib. Kalau di google maps bukanya ditulis siang. Tempatnya ada di pinggiran baltos ya, di Jl. Kebon Kembang.

Konsep warungnya memang kaki lima, seperti kaki lima pada umumnya. Yang enak dari sini sambelnya, selain jukut gorengnya bisa ambil sepuasnya. Goreng jukutnya sampai ka lekoh minyaknya. Itu kali ya yang bikin enak. Harganya masih standar kaki lima. ||| Tempatnya rame bukan maen, tapi paham kenapa rame. Cumi + ayam + lauk lauk lain cuma 62K dah kenyang sampe melongo. Affordable sea food enak di tengah kota";Indra
warnas prancis_jl. gelap nyawang no.3;Warnas Prancis;4.7;24.0;Jl. Gelap Nyawang No.3;Kota Bandung;Restoran Sunda;"Harga terjangkau, makanan bervariasi namun kalo kesiangan bakal cepat habis, tersedia jus segar juga, yang paling oke pembayaran secara QRIS juga menerima ||| Salah satu rumah makan sekitaran kampus ganesha yang amat mewah. Nasi panas, pepes ikan mas, sambel dadak, jengkol balado dan lalapanya sungguh luar biasa. Datang sebelum tengah hari agar masih kebagian. Lewat dzuhur biasanya sudah tinggal sisa remehnya. Semua masakanya luar biasa enak dan murah dan sedap serta muliah. Untuk para turis wajib dicoba. ||| Langganan dari kuliah sampai sekarang udah kerja. Harga murah, semua makanannya enak, nasi lauk sambel lalab semuanya ambil sendiri jadi bisa puas makan disini. Sangat reccomended ||| makanan favorit saya saya kuliah 25 tahun yang lalu ||| Warung makan yang menghidangkan sayur dan lauk pauk khas Sunda, dengan lalapan dan dua jenis sambal (merah dan hijau) yang khas. Nasi ambil sendiri dan harga terbilang cukup terjangkau bagi mahasiswa maupun karyawan yang kerap memenuhi tempat ini di jam makan siang.

Kalau dibungkus, porsi nasinya super banyak, hampir dijamin pasti kenyang. Hanya sayangnya karena cukup laris, warung ini hanya buka sebentar dan biasanya jam 2 siang sudah tutup karena habis.";Indra
masakan sunda manglayang_jl. dr. setiabudi unpas setiabudhi no.193;Masakan Sunda Manglayang;5.0;3.0;Jl. Dr. Setiabudi Unpas Setiabudhi No.193;Kota Bandung;Restoran Sunda;Cocok yang cari masakan sunda yg murah;Indra
kampung kecil bandung_jl. perintis no.140;Kampung Kecil Bandung;4.9;10542.0;Jl. Perintis No.140;Kota Bandung;Restoran;"Cocok banget buat lunch atau dinner bareng keluarga. Resto dan tempat parkir cukup luas. Suasananya adem, konsepnya tradisional modern, area makan ada gubug2 kecil dan area meja makan. Toilet bersih dan terawat. Kami pesan menu paket keluarga, yg terdiri dari nasi putih, ayam kampung kecil, gurame asem manis, teri pete balado, kangkung cah seafood , es jeruk, air mineral, dan sambal lalap. Kami puas dengan rasanya, hanya saja menurut saya ayamnya agak terlalu kering, karena saya pernah makan di cabang lain digorengnya tidak terlalu kering sehingga lebih mudah dikunyah. Sambalnya pedas mantap. Pelayanan ramah dan lumayan cepat, dalam keadaan resto yg cukup ramai, kami tidak menunggu terlalu lama, sekitar 10-15menit untuk menghidangkan makanan dan 5 menit untuk menunggu makanan yg dibungkus. Ada menu khusus anak-anak yg nasinya dihidangkan bentuk beruang dan sudah free mainan. Jenis mainannya juga banyak & bebas pilih sendiri. So far, kami puas dan ingin kembali berkunjung kesini. ||| Kampung Kecil menjadi salah satu pilihan tempat makan yang cocok untuk keluarga, terutama bagi yang mencari suasana makan dengan nuansa tradisional yang lebih santai.

Daya tarik utama dari tempat ini tentu ada pada konsepnya. Area makan didominasi oleh saung-saung kayu dengan posisi lesehan, biasanya menghadap ke kolam ikan atau taman, sehingga suasananya terasa lebih adem dan tenang. Cocok untuk makan bersama keluarga sambil ngobrol tanpa terburu-buru.

Menu yang ditawarkan cukup beragam dengan dominasi masakan khas Indonesia. Pilihan seperti ayam goreng, gurame, aneka tumisan, hingga sambal dan lalapan menjadi andalan. Rasanya cenderung aman dan familiar di lidah, dengan porsi yang cukup untuk sharing.

Salah satu yang biasanya jadi favorit adalah menu ikan gurame yang disajikan dalam berbagai pilihan saus, serta paket-paket keluarga yang praktis. Ayam Kampungnya juga lezat. Takaran bumbunya pas dan rasa gurih ayam kampung bisa keluar maksimal. Lalapan segar dan sambal juga menjadi pelengkap yang membuat makan terasa lebih nikmat.

Pelayanan umumnya cukup baik, meskipun pada jam ramai waktu tunggu bisa sedikit lebih lama—hal yang cukup wajar mengingat konsep saung dan jumlah pengunjung yang cukup banyak.

Bukan sekadar tempat makan, tapi ruang untuk berkumpul—di mana makanan jadi penghubung, dan suasana jadi alasan untuk berlama-lama. ||| Waktu saya datang ke kampung kecil di hari weekend ternyata dia penuh tapi kami menunggu antrian tidak terlalu lama karena kami hanya bertiga sedangkan yang lain satu keluarga besar.

Secara tempat luas dengan dekorasi saung2 dan kolam ikan. Secara kebersihan lantai agak kurang bersih karena mungkin lagi ramai walaupun untuk meja selalu dibersihkan dan dilap.

Kami memilih menu ikan nila, kangkung cah, cumi bakar dan ayam bakar madu.
Secara makanan enak dan sambalnya juga pedas dan harganya tidak terlalu mahal ||| Mau makan lagi laper pgn nyoba kesini karna katanya makanannya enak, pas kesini makanannya emg enak tp pelayanannya ga bgt🤭
Ceritanya aku kebagian WL dateng pukul 12.41 nunggu lah dengan antrian yg lumayan banyak
Inget bgt nama aku ditulis paling bawah d kertas lembaran yg udh penuh atasnya, setelah aku lalu ganti kertas
Waktu berlalu sampe 13.34 aku belum dipanggil, aku sgt menghargai mbak2 yg d depan bagian manggil orang yg WL makanya aku gamau nanya2, puncaknya pukul 13.45 aku masih belum dipanggil sedangkan org yg baru aja dateng sekitar pukul 13.35 udah dipanggil dgn jumlah org yg sama kayak aku hehe
Pas suami aku tanya mbak nya dia bilang belum dipanggil
Pas aku samperin utk tanya lagi dia bilang “Tadi kakak dipanggil tapi gaada” 🤣🤣
Jelas jelas aku daritadi duduk depan mbaknya, dan belum sekalipun dia panggil nama aku
Dia pikir mungkin aku ga duduk di depan dia
Dan ternyata apa? Dia simpen kertas yg ada nama aku nya di belakang. Dia hanya fokus manggil orang2 di lembar keetas palimg atas🤣
Kebayang kalau aku ga nyamperin kayaknya dipanggil jam 2 lebih🤣
Dan setelah itu aku lgsg dikasih tempat duduk meskipun harus nunggu mereka bersihin dulu🤣
Hebat kan mbaknya, lain kali kalau rekrut karyawan diperhatikan yg bisa fokus kerja/ ngga jgn sampe pelanggan pada pergi karna nunggu lama dan dikasih alasan yg gak masuk akal
Sgt disayangkan !!! ||| Tempatnya luas, dan saya pesan tempat lesehan untuk 30 orang.
Makanan enak2,  pelayanan juga baik, waitress dan waiters ramah dalam pelayanan dan suasana restoran bersih dan makanan yg dipesan cepat datang.";Indra
rm saung bale kambang_jl. bungur no.2;RM Saung Bale Kambang;4.1;128.0;Jl. Bungur No.2;Kota Bandung;Restoran Sunda;"Buat saya pribadi, Saung Bale Kambang dibilangan karang setra, termasuk resto khas Sunda yang cukup legendaris, sejak jaman sekolah sampai skrg aye punya anak 4, masih setia buka melayani pengunjung dengan ramah. Hanya saja skrg disekitar resto BK sudah berdiri hotel Horison yg cukup megah.
Bagi penyuka makanan khas sunda, jangan terlupa untuk mencicipi Peda bumbu (peda goreng ditumis dengan pete,daun melinjo,tomat hijau,cabe dan rempah lain)+ Gurame goreng garingnya disertai cocolan kecap cabe bawangnya. Untuk Harga tidak murah tapi sangat sebanding dengan citarasa yang disajikan resto ini.
Makan di saung lesehan diatas kolam sangat nyaman, beruntung jika anda bisa melihat ikan mas yang menyembul dr kolam yang ukurannya lebih dari paha orang dewasa.
Rekomended deh... ||| Tempat bagus untuk menginap dan makan serta liburan ||| Tempat yg nyaman untuk bersantai dengan keluarga, bisa menginap dan cocok untuk makan siang atau makan malam, tempat parkir luas dan amandan ada tempat untuk rapat ² hanya jalan menuju ke lokasi untuk weekend akan tersendat karena jalan melalui jalan utama menuju lembang dan sekitarnya....untuk harga makan relatif karena ada rasa sesuai dengan harga ||| Rumah makan saung bale kambang terletak di jalan bungur sukajadi Bandung. Tempat ini merupakan rumah makan yang melegenda, sebab rumah makan bale kambang dibangun sudah sejak lama. Namun seiring waktu rumah makan ini sejak 4 bulan yang lalu tidak buka lagi alias tutup. Dengan alasan yang tidak jelas. ||| Harga bersahabat, makanannya nikmat, dan tempatnya sejuk";Indra
