title;stars;text;publishedAtDate;likesCount;name;reviewerNumberOfReviews;isLocalGuide;responseFromOwnerDate;responseFromOwnerText;originalLanguage;publishAt;rating;reviewId;reviewImageUrls/0;reviewImageUrls/1;reviewImageUrls/2;reviewImageUrls/3;reviewImageUrls/4;reviewImageUrls/5;reviewImageUrls/6;reviewImageUrls/7;reviewImageUrls/8;reviewImageUrls/9;reviewImageUrls/10;reviewImageUrls/11;reviewImageUrls/12;reviewImageUrls/13;reviewImageUrls/14;reviewImageUrls/15;reviewImageUrls/16;reviewImageUrls/17;reviewImageUrls/18;reviewImageUrls/19;reviewImageUrls/20;reviewImageUrls/21;reviewImageUrls/22;reviewImageUrls/23;reviewImageUrls/24;reviewImageUrls/25;reviewImageUrls/26;reviewImageUrls/27;reviewImageUrls/28;reviewImageUrls/29;reviewImageUrls/30;reviewImageUrls/31;reviewImageUrls/32;reviewImageUrls/33;reviewImageUrls/34;reviewImageUrls/35;reviewImageUrls/36;reviewImageUrls/37;reviewImageUrls/38;reviewImageUrls/39;reviewImageUrls/40;reviewImageUrls/41;reviewImageUrls/42;reviewImageUrls/43;reviewImageUrls/44;reviewImageUrls/45;reviewImageUrls/46;reviewImageUrls/47;reviewImageUrls/48;reviewImageUrls/49;reviewOrigin;reviewUrl;reviewerId;reviewerPhotoUrl;reviewerUrl;textTranslated;translatedLanguage;visitedIn;;;;;;;;;;;;
Kostum Anak Imut;5;sempet bingung pas nyari kostum anak buat acara fashion show tema profesi, pas kmrn main ke Metro Indah Mall Bandung ,eh ketemu Toko Kostum anak Imut, lengkapp ada kostum Polisi, kostum Pramugari, dan kostum Chef. ukuran jg banyak tersedia.;2026-04-19T05:45:26.660Z;0;Wei Kok Tjen;7;TRUE;2026-04-19T08:04:50.000Z;Hallo ka Wei, terimakasih atas ulasan positif nya ya. Kami tunggu kunjungan berikut nya di Kostumanakimut yaaa.. Sehat selalu 🙏🏻🥰;id;sebulan lalu;;Ci9DQUlRQUNvZENodHljRjlvT201Rk9XRnRSSGgyZFZoQmRGbEhXSFp1TVRSWWVsRRAB;https://lh3.googleusercontent.com/grass-cs/ANxoTn1TO4IwJ9b-UINVBg_Wm_90Em0bw1nQK2_n-f40lk8y1dh1lqJljWY2_5kc_gnSzJmcso3lxX7tQa2YHvcSdnqdyqAo9sfwccs1nfsCchZ2C8Y6bvuWmrly7aayeGRXjbPjkEXQuXWKZnLB=k-no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT201Rk9XRnRSSGgyZFZoQmRGbEhXSFp1TVRSWWVsRRAB!2m1!1s0x0:0xe15a84114ba8bcb7!3m1!1s2@1:CAIQACodChtycF9oOm5FOWFtRHh2dVhBdFlHWHZuMTRYelE%7C%7C?hl=id;1,12019E+20;https://lh3.googleusercontent.com/a/ACg8ocJL0zFs8JpIM3S01uCqIccs8V8-aktyHQPB7DOCgwHf4BYtDA=s1920-c-rp-mo-ba12-br100;https://www.google.com/maps/contrib/112019063532249062942?hl=id;;;;;;;;;;;;;;;
Kostum Anak Imut;5;Lengkap sekali semua profesi asa kostumnya ditambah aksesorisnya lengkap dari topi dan lain2, ada di MIM lantai UG blakang infoma;2025-07-15T05:02:01.678Z;0;Silfani NS;7;TRUE;2025-07-15T05:47:46.000Z;Hai ka Silfani.. Terimakasih review positif nya yaaa.. Kami tunggu kunjungan berikutnya di toko Kostumanakimut... 🙏🏻🥰;id;11 bulan lalu;;Ci9DQUlRQUNvZENodHljRjlvT25VNE4wdGpOVGxoUm1nMGVYcG1iREpGWjBkcGVWRRAB;https://lh3.googleusercontent.com/grass-cs/ANxoTn1fCVs-qnAx2vkbDRjyWxgs_kPgvefq27UIteeCGAYtnNSc7vl1giDDy4yfteCd4hqAjTvLvZt3HNpdbzFCARSFiAWzHjrvn3n0JWV4fLbvkIEVTIZH4OlG6UZ8kx72HqPVdwBD5I_zLQXq=k-no;https://lh3.googleusercontent.com/grass-cs/ANxoTn3N95hDiQR6bQ7kEzjwKy_c7CC2yI-kF101Rsgof7HWcsjfr79qVYLbl-Oc-tOj6LgVd7ARoUtdsnl6Ien6q34I3j-N7IOE0raeRcx96cbdAVFBvuFlL8d810ShCKzXacJeva-26Mhjsk14=k-no;https://lh3.googleusercontent.com/grass-cs/ANxoTn0dZzUc4Sf7DSgzg4PpL1qLnsZYG8tC9i8zMhcymWnoA_RYP2HUEbilXzRhiwFt47xZiPf_C6fruccT2-Ur-CGCIZ3gN_UWNtTQN8GfvsIECuyj2JHfHjn2_5kNoAdIOYuDVPoSrNw9ALpV=k-no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25VNE4wdGpOVGxoUm1nMGVYcG1iREpGWjBkcGVWRRAB!2m1!1s0x0:0xe15a84114ba8bcb7!3m1!1s2@1:CAIQACodChtycF9oOnU4N0tjNTlhRmg0eXpmbDJFZ0dpeVE%7C%7C?hl=id;1,00221E+20;https://lh3.googleusercontent.com/a-/ALV-UjUR4TkYlSXRl9sAmSBM-t-Y4RKJdUDYzW_PO_zbFQqSUWcJagR_=s1920-c-rp-mo-ba12-br100;https://www.google.com/maps/contrib/100220594036359588060?hl=id;;;;;;;;;;;;;;;
Kostum Anak Imut;5;Pelayanan baik , ramah , baju nya bagus bagus, lucu , lengkap lagi ❤️😍😍;2026-04-16T09:19:44.912Z;0;Tria Fitriana Ramadhanti;19;TRUE;2026-04-16T12:24:40.000Z;Hallo ka Tria, Terima kasih banyak atas review positif nya yaa. Sehat selalu kaa🙏🏻🥰😍;id;2 bulan lalu;;Ci9DQUlRQUNvZENodHljRjlvT2xOVGNrOVVObVZZY0hoeFdFaFBVVzFxTUdZNE1XYxAB;https://lh3.googleusercontent.com/grass-cs/ANxoTn35OES01dN9zwPOMdao9ECeU0RGRSl760h3QUDeBOWY71sh63Fi2B6h43N3t0U9hUcElg_GTnNisWGNqSpNU1y3gtCAnixFc-c8axcC6InGPIOxtbszAy6zRI9brCSyXmXYAjR15tE7Z28=k-no;https://lh3.googleusercontent.com/grass-cs/ANxoTn1ywtof84Ywe_wdPnjBud-E0OzAwjHuEP6VUT6fJeGIXs6aTMuvofWmlqhFIs0_jpfk_isX4tY2DYMMtXskV9D2fY8QljtGRlqOElDYo8CStxXkR5VSry-XWYsfT_zuhGUNBIayqu65B3U=k-no;https://lh3.googleusercontent.com/grass-cs/ANxoTn0jJy6_kpOJc8JKUYHr290p_mVGMLrcERAIgDFWzTY1sfqSgV0zRL7RJ4B2v1x3OpuhnYTJ03UH8zuiHWh8W2ERgQ8-5ecBN9f3npsUZsf40ijWrhGCRdKJagRX5r4IA5yNNuxmklt8tDrL=k-no;https://lh3.googleusercontent.com/grass-cs/ANxoTn1Xpr-K8VHHoJokSAau0TffJbH6Jo7ZRJmAV2DClJAIflP66Y8LymXtgbKibeNcLxKqg653uK4jlcrJwWoDgQ9f7cs210qkIaHJK34Ddvs6aGOgSxFNPUd9C20tEk8OD-0j0lm8Ww1oJXnA=k-no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xOVGNrOVVObVZZY0hoeFdFaFBVVzFxTUdZNE1XYxAB!2m1!1s0x0:0xe15a84114ba8bcb7!3m1!1s2@1:CAIQACodChtycF9oOlNTck9UNmVYcHhxWEhPUW1qMGY4MWc%7C%7C?hl=id;1,17262E+20;https://lh3.googleusercontent.com/a-/ALV-UjXMqaxzQXMeuTYF2pko3mb8hfCzH4K2rMILkt7sd0xesEwqH_IH=s1920-c-rp-mo-ba12-br100;https://www.google.com/maps/contrib/117262343050859211855?hl=id;;;;;;;;;;;;;;;
Kostum Anak Imut;5;Alhamdulilah penyelemat ku saat riweh cari kostum profesi anak,bajunya komplit..pelayanan ramah..ok bgt pokoknya mah..;2026-05-20T08:07:00.297Z;0;8i ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kostum Anak Imut;5;Akhirnya nemu juga toko baju custom anak yang cocok penjualnya ramah bajunya bagus dan harganya friendly bgt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Pokoknya recomended banget deh 👍🏻👍🏻""";2026-04-21T05:50:22.084Z;0;Rd siti Rohmah;1;FALSE;2026-04-21T08:35:51.000Z;Hallo kak Rd Siti Rohmah terimakasih atas ulasan positif nya ya. Semoga ade nya senang saat mengikuti kegiatan karnaval nya. Kami tunggu kunjungan berikut nya yaa. Sehat selalu ka🙏🏻🥰😍;id;sebulan lalu;;Ci9DQUlRQUNvZENodHljRjlvT21oMFZqWkdOV0pUZDFGTk1GZ3RkMjVVWTNOVFlsRRAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oMFZqWkdOV0pUZDFGTk1GZ3RkMjVVWTNOVFlsRRAB!2m1!1s0x0:0xe15a84114ba8bcb7!3m1!1s2@1:CAIQACodChtycF9oOmh0VjZGNWJTd1FNMFgtd25UY3NTYlE%7C%7C?hl=id;1,08421E+20;https://lh3.googleusercontent.com/a-/ALV-UjUYy5J0LDzbO864JUq7d_-iETcU9zAau2dSOZWp7uM9pHTXNXc=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/108421045041054617889?hl=id;;;;;;;;;;;;;;;;;
Toko buku Anugerah 74 pasar buku palasari Bandung;5;;2023-10-22T12:58:37.403Z;0;Dean Nanda;7;TRUE;;;;2 tahun lalu;;ChdDSUhNMG9nS0VJQ0FnSUQ1aXNfWDdRRRAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ1aXNfWDdRRRAB!2m1!1s0x0:0x97daec33acd6797e!3m1!1s2@1:CIHM0ogKEICAgID5is_X7QE%7C%7C?hl=id;1,01776E+20;https://lh3.googleusercontent.com/a-/ALV-UjXohvwIS8cyheujEMeEvByMBDDD7YK3_MGH2LExtbEKtkHYBhp5Yw=s1920-c-rp-mo-ba12-br100;https://www.google.com/maps/contrib/101775557985321487853?hl=id;;;;;;;;;;;;;;;
Hellena Shoes;4;Salah satu toko sepatu handmade di kawasan sentra pengrajin sepatu di Jalan Cibaduyut, Bandung. Di toko ini ternyata ada beberapa merk tersedia dan tokonya dibagi-dibagi dengan beda-beda penjual. Model sepatunya lucu2, harga sangat terjangkau. Jangan malu pake merk lokal;2017-10-01T15:38:09.498Z;2;Dea Aprillia Sukmara;69;TRUE;;;id;8 tahun lalu;;ChZDSUhNMG9nS0VJQ0FnSUN3dkozek5BEAE;https://lh3.googleusercontent.com/grass-cs/ANxoTn0wiHYyaXfrdo_PDL2tkPLwWk_h2wOqoyKv7NC-98MHFUQ76Bo2Dh5h8aMZpbC9xYoGICzm7_pPBYJY4zqurDgEE53sQ0rGex4hcPYfptrRezD4HieCvTSioTcwlbR4V65BFxdOhQ=k-no;https://lh3.googleusercontent.com/grass-cs/ANxoTn1REKJ19Zyk_G7cT-b8CWrFpSVZCDXJAqzR7MzGWxUWgj9ZG44HN4Ar-qjqcRQ1vVqgdntzJMDwiQ1E2QMu25qGo8PTO-5r3oK3jsTIvuqYRYucU1M-LGxBj-yOli4iIkq34WtDuQ=k-no;https://lh3.googleusercontent.com/grass-cs/ANxoTn2i6tT_vd-rDmvyCKhhHOkHCvH7kxu-ldsnK2QBap0Fw7bGLGf2Gk9BKpA7WYdv3qhY7mwaNKGyz_CV2u7mWJrSzWaIx-JnmNg5qlfA8h6hytsv1_fFDZ-tzKGUzh2d75DXBv4w=k-no;https://lh3.googleusercontent.com/grass-cs/ANxoTn03-HeTTWH7nsf6fiKOnoeJEVawiOgBzywwAljnZrlkZWTmuLzs74B4Z-Uzhu6NB_iJMSbuYaLpN4DfhDk7nOc4hklJxLQmz6pib9hEQWqS_RyovDmBW-QDPk7fKo6pMe6qWmIQ=k-no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3dkozek5BEAE!2m1!1s0x0:0x32d80a6fbfa6c24e!3m1!1s2@1:CIHM0ogKEICAgICwvJ3zNA%7C%7C?hl=id;1,08072E+20;https://lh3.googleusercontent.com/a-/ALV-UjXU9qrrAvGeBatBV8wyPIKCDxtLTNBIeuCJcji9B-kFXyIUhOh6=s1920-c-rp-mo-ba12-br100;https://www.google.com/maps/contrib/108072327776952454970?hl=id;;;;;;;;;;;;;;;
Hellena Shoes;5;Keren banget! Awesome handmade shoes and good price. Pelayanannya juga bagus 🤗;2019-10-03T17:26:31.050Z;0;Ranti Huri;133;TRUE;;;id;6 tahun lalu;;ChZDSUhNMG9nS0VJQ0FnSUMwdWNPTktREAE;https://lh3.googleusercontent.com/grass-cs/ANxoTn1Ya7_ev6n0ZUsO1tQR_Ua9d4yogduZxGW3nfBNVAo0PYPmzzxQLBhVEhCxsr7RnOY5twNOkgmPOP6TAJ7oLxWvr5QRXXEkpfs5ArXzIDIXR0_L-YZCdR_BgzITVcSvv61EF6U=k-no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMwdWNPTktREAE!2m1!1s0x0:0x32d80a6fbfa6c24e!3m1!1s2@1:CIHM0ogKEICAgIC0ucONKQ%7C%7C?hl=id;1,17415E+20;https://lh3.googleusercontent.com/a-/ALV-UjXYuQgE1yRXoaeo2BC6_rLt9rUaimD6pxNNyijykHn5lcUTzFFc=s1920-c-rp-mo-ba12-br100;https://www.google.com/maps/contrib/117414737489608138676?hl=id;;;;;;;;;;;;;;;
Hellena Shoes;4;Keren2 sepatunya dan uptodate...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Garansi juga barangnya..jadi klo rusak jahitannya bisa direpair ke tokonya..""";2018-02-27T03:23:22.913Z;0;Mr. Hari Prito;78;TRUE;;;id;8 tahun lalu;;ChdDSUhNMG9nS0VJQ0FnSURBcGMzd19BRRAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBcGMzd19BRRAB!2m1!1s0x0:0x32d80a6fbfa6c24e!3m1!1s2@1:CIHM0ogKEICAgIDApc3w_AE%7C%7C?hl=id;1,09625E+20;https://lh3.googleusercontent.com/a-/ALV-UjXye_R2hjx7gEF2rsUweAoeW_tggXPDEC9IjiBEWXFDVMRxn9rS=s1920-c-rp-mo-ba12-br100;https://www.google.com/maps/contrib/109625191044909745130?hl=id;;;;;;;;;;;;;;;;;
Hellena Shoes;5;Tempat langganan Istri Aku....;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cocok katanya""";2025-04-07T09:15:44.066Z;0;nur abdul qodir jaelani;214;TRUE;;;id;setahun lalu;;ChZDSUhNMG9nS0VJQ0FnTURJNVBTcklBEAE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJNVBTcklBEAE!2m1!1s0x0:0x32d80a6fbfa6c24e!3m1!1s2@1:CIHM0ogKEICAgMDI5PSrIA%7C%7C?hl=id;1,1061E+20;https://lh3.googleusercontent.com/a-/ALV-UjUm0Vfk_gmG6-Qj7qH-uGI7J0f8QrPwCZ3LR_AhDXw3bQi9AA=s1920-c-rp-mo-ba12-br100;https://www.google.com/maps/contrib/110610150621216569164?hl=id;;;;;;;;;;;;;;;;;
Hellena Shoes;5;Produsen handmade shoes karya anak bangsa.. Good quality  low prices 👍;2019-07-19T04:26:30.571Z;0;Neni Rohaeni;5;FALSE;;;id;Diedit 6 tahun lalu;;ChZDSUhNMG9nS0VJQ0FnSURnbnFiUEhBEAE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURnbnFiUEhBEAE!2m1!1s0x0:0x32d80a6fbfa6c24e!3m1!1s2@1:CIHM0ogKEICAgIDgnqbPHA%7C%7C?hl=id;1,11294E+20;https://lh3.googleusercontent.com/a/ACg8ocIuwI1dydYfRlVfu41yAmGdESST602PjI6D29poGQP7N6KbBg=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/111294293521863107831?hl=id;;;;;;;;;;;;;;;
Toko Mainan anak kopo toko boy;5;Toko mainan terlengkap dan termurah di bandung pelayanannya juga ramah ramah lhoo mainannya juga bagus bagus,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Di sini juga bisa melayani bungkus kado jadi gak usah ribet ribet bungkus di rumah dehhh; harga mainannya juga ramah di kantong kok;" saya suka belanja  mainan di sini""";2026-06-12T13:12:00.131Z;0;Rangga Aji pamungkas;8;TRUE;;;id;Diedit 6 hari lalu;;Ci9DQUlRQUNvZENodHljRjlvT2xwR1EwWXpSMlkxY1U4MmMwWXRRMUJ6U2tSSmFWRRAB;https://lh3.googleusercontent.com/grass-cs/ANxoTn3wAmxAcRVgQJy2wCZC_pzkCzJQeR5efcMGYp98eLHHHg5gSh1GCYQsG-VNAxYUpLpenGXw7BLwqNc0cScZ6lAted-FEBoL6luNM4z-l6cezTjzMBo1rAET_Kys0kJobvhM-dh4meO5WF3o=k-no;https://lh3.googleusercontent.com/grass-cs/ANxoTn0c48nE1AinJly6TlsmM-zG5WOAtv7KAy1-hnc8IvokmINH8HqZc4DK5MYggUu0eOOR9DRVRPO_-rz4pXGxV81Hnuyy8nBR3pq_m_rer-DTlQ6sw74v_9ZxatGvmqcw27VMVtEWqSUM93s=k-no;https://lh3.googleusercontent.com/grass-cs/ANxoTn17EMiHP93izj2CBHOu6XM4S3rKpG1SI8MO9cASHEO2S7MNdWDlbYRvsCwJhL6W6zrrd04I8LPrzhdn_aT91xCDtD6LNxCZ0mTPa1iOBvvsesOEyv8iBB_0fMK6yk7UHHfoQEm3MGzLYG1K=k-no;https://lh3.googleusercontent.com/grass-cs/ANxoTn2O_t7KG643Q3wdXnvbd05qL5aZPc1qVBJfsnnHQ1Iq1tWBtdnplBXKuRb4Te6PEAiLVGBe1IMHtQPnYqB-YLi6Yw_hez5RHwXycmzQGEWuTVEHB8FTLfsWx2JQOBBtwN7Mh2Um8Mk2EAI=k-no;https://lh3.googleusercontent.com/grass-cs/ANxoTn0SBXfG-Km8HuBedalW93rHMpoev-QWsq0nyCwjm0tAeLn19WZdSp55_lDZQGKlnoHxr_kU4s_6IQyj3dS2-zHDeuJUDHyRgqGvosmf8nTy561dONNv-r2ngBAT-WtBJtTTuAkGabizY46R=k-no;https://lh3.googleusercontent.com/grass-cs/ANxoTn17gSGrDyvIsLt4L8fYvw_I40KvyUSSrOt2HF67iPkpeJAM6-ckXfsoUKDgJnHYgWcDARc4M15rKEWrEaJfXUwFRYjT6siXfYmPJM1p1fGyWX3F0tngKPimug0ggU1ukscnqHYFqm7Xy3E=k-no;https://lh3.googleusercontent.com/grass-cs/ANxoTn3zaeq45q6uWe_asH3kfUudIuqZQIhc9lqsqAo6PfGr7t1SZu3Sa_HGjHX1jbF_PcxHNeV6TbZiJYkF4sLpdmbMOTL0-wJ9-bpQybA9LxyD38bF1LO8MapFPhRpOwDZHIuKosWPXiaz9eyZ=k-no;https://lh3.googleusercontent.com/grass-cs/ANxoTn2mjMSzHazGYeiF4T-zUpc7eUyf0AjwCr9T8_tR-HoFQ9ionvHXz14B35dzZS3T3MVDlFEMwBG_J01pXMJ5j91VRp9dk58yRA1DRCKU1emfXdWOeYaXw7dcSv2g8dRrB4rO3sPU8TJ77aU=k-no;https://lh3.googleusercontent.com/grass-cs/ANxoTn1PSYf7HYZTWSj7g23DyStv-nlKLpBe_qK71X8dM16e19th_sJtEn1dwLJv7D_2fAIao_vJRI7_Uebek3bbKi9gpkVW_7FNrAYNZwcBp4_vrr2lQfftlGcGKEBVXEDHYrjXZlXcgOH2pwc=k-no;https://lh3.googleusercontent.com/grass-cs/ANxoTn1tjnG3v_j1nA3WkBM6LRIgCBEZvArKsTCWXfglHeCJjoHWBVs8DcG84-VEFbbTz2ZbsmvN_n-g_ceDqVQIGNjqhSIMYWFEV3zdXikJfa-bTj--lPFiNEe_YxFKCHARgC85McRCMdH8QmR_=k-no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xwR1EwWXpSMlkxY1U4MmMwWXRRMUJ6U2tSSmFWRRAB!2m1!1s0x0:0xdce44abcfe774948!3m1!1s2@1:CAIQACodChtycF9oOlpGQ0YzR2Y1cU82c0YtQ1BzSkRJaVE%7C%7C?hl=id;1,16999E+20;https://lh3.googleusercontent.com/a-/ALV-UjX6YVQOrmeBb_8o8CGWAjIo_cMRgBMTwxtnlFfTey40jtprDnn0=s1920-c-rp-mo-ba12-br100;https://www.google.com/maps/contrib/116998871613140840353?hl=id;;;;;;;;;;;;;;;
Toko Mainan anak kopo toko boy;3;Ini di google sama banner katanya buka jam 8 pagi tp saya tungguin sampe jam 9 belum buka juga , tolong lah ganti aja jam buka nya sesuai sama realita nya jam berapa, saya udah jauh jauh eh toko nya masih tutup di tungguin 1 jam juga masih ga ada tanda tanda mau buka;2026-04-19T01:54:40.507Z;0;Dety Miya;2;FALSE;;;id;2 bulan lalu;;Ci9DQUlRQUNvZENodHljRjlvT2pGVGJXRjZZbXRKWDB0aE5uTkVNVTUzWDNOeGFHYxAB;https://lh3.googleusercontent.com/grass-cs/ANxoTn3AzUOZ4CNpSyi7GmhSfaY7z4kp-6YGKmDfvJxFvHPwffMP42yeG1KNL1ujzrw_yu-S5g_L5-VJehO14taXJP6wq6tyhpE5Ciycm0qb8p2qzuizxIZBoQgHNp_MdOv6VZAPxOfCV22veZQl=k-no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pGVGJXRjZZbXRKWDB0aE5uTkVNVTUzWDNOeGFHYxAB!2m1!1s0x0:0xdce44abcfe774948!3m1!1s2@1:CAIQACodChtycF9oOjFTbWF6YmtJX0thNnNEMU53X3NxaGc%7C%7C?hl=id;1,16987E+20;https://lh3.googleusercontent.com/a-/ALV-UjV3ZTHv2CVGAtM9EPO65jXooy3DC5nZzUCTkuEnMO10rrzmdyZ4dg=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/116986553683040024484?hl=id;;;;;;;;;;;;;;;
Toko Mainan anak kopo toko boy;1;"kmren beli pistol2an, ada yg kurang 1 sperpart. tanya k toko, jawabannya ""harusnya minta cek dulu k kasir sebelah"". meanwhile saya sama sekali gak d suruh cek ulang. gak jual sperpartnya, gada sama sekali tanggung jawab. iya cuma 86rbu, tp dgn pelayanannya. sama aja saya beli barang rusak, dan saya gak mau dtg lg. makasih.";2026-05-17T08:43:43.752Z;0;Tray Kissomnia;6;FALSE;;;id;sebulan lalu;;Ci9DQUlRQUNvZENodHljRjlvT2pOVlFUUlhWMGRaY2pST2RsTnpjRzV6VFZOMWNsRRAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOVlFUUlhWMGRaY2pST2RsTnpjRzV6VFZOMWNsRRAB!2m1!1s0x0:0xdce44abcfe774948!3m1!1s2@1:CAIQACodChtycF9oOjNVQTRXV0dZcjROdlNzcG5zTVN1clE%7C%7C?hl=id;1,13426E+20;https://lh3.googleusercontent.com/a-/ALV-UjXNEocwtxvO7UQEt662mNowqyqjmq-gKEyON08svUXBdSPYvC6A=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/113425977843817190106?hl=id;;;;;;;;;;;;;;;
Toko Mainan anak kopo toko boy;1;pelayan nya sangat amat buruk, pada gaada atittude jutek jutek. ditanya barang pada nyolot semua berasa dia yang punya toko, masalah harga di barcode tertera 17 rb, waktu ke kasir tbtb 25. padahal itu barcode udh jelas 17rb. lain kali harga terus di update lah kocak;2026-04-09T12:46:29.428Z;0;sarah;8;FALSE;;;id;2 bulan lalu;;Ci9DQUlRQUNvZENodHljRjlvT2pWSWEyMWpRVWw2VFVkMFlXZ3pMVkZTUjFSaVIyYxAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWSWEyMWpRVWw2VFVkMFlXZ3pMVkZTUjFSaVIyYxAB!2m1!1s0x0:0xdce44abcfe774948!3m1!1s2@1:CAIQACodChtycF9oOjVIa21jQUl6TUd0YWgzLVFSR1RiR2c%7C%7C?hl=id;1,0391E+20;https://lh3.googleusercontent.com/a-/ALV-UjWdErbHwOuOf2BRKl8gO8Es4Jtc_zMB6l91fQJVcFV6D81BlQg3=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/103910119184912240736?hl=id;;;;;;;;;;;;;;;
